PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle 
112,2026/3/19,17:24.4,2,2,"Perez Pena, Jason Hideky",1000270134,Right,CUP_POL11,"Javier, Yeuri",1000440210,Right,CUP_POL2,Undefined,3,Bottom,1,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,89.28746,-1.711138,-2.335015,2398.434783,212.851383,1:00,6.1832,0.81334,6.70087,-18.11568,15.56961,9.42686,3.10708,-0.53747,82.41845,-5.166117,-0.618362,0.417726,67.70722,10.606227,34.251617,3293.808548,,,,126.07315,113.66464,39.850462,1.437954,-5.57626,8.96741,-0.6614,50,6.06177,4.94671,-129.85736,-4.35457,-9.61028,24.82678,-16.71954,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,5a20cce0-239e-11f1-a145-db8ae36e65f7,90.23244,8.59115,,6.86901,,,,0.22025,2.92289,0.89715,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,17:24.4,2026-03-19T10:17:24.3600000-04:00,2026-03-19T14:17:24.3600000Z,GroundBall,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,f3cbbb8a-ee09-4be9-b489-bfbecfe36c4c,53.80276,-130.58236,12.41339,6.1818,-3.86632,-8.35977,-0.80995,5.22735,-4.80514,,0.22026,80.67938,-10.79122,1.25355,-0.20292,-0.04952,0.06857,-0.03039,0.00511,2.92289,18.27771,-15.24593,0.8857,-0.11675,0.04919,-0.02254,0.00843,-0.0014,0.89715,54.93639,0.75348,-0.28713,-0.01387,0.14103,-0.13283,0.0577,-0.00976,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
113,2026/3/19,18:01.2,3,1,"Perez Pena, Jason Hideky",1000270134,Right,CUP_POL11,"Merete, Jensy",1000442824,Left,CUP_POL2,Undefined,3,Bottom,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,L,82.29887,-2.142737,-1.812599,1734.248088,230.975082,1:45,6.04598,1.09688,6.24668,-30.5908,9.53331,10.42512,1.51848,0.29323,76.75174,-7.805892,0.07286,0.455905,,,,,,,,,,,,-5.8815,5.79528,-0.96713,50,5.87101,3.41724,-119.70369,-5.38651,-8.66439,19.79342,-23.63668,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,70142790-239e-11f1-a145-db8ae36e65f7,82.67613,,,5.54713,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,18:01.2,2026-03-19T10:18:01.1730000-04:00,2026-03-19T14:18:01.1730000Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,0e37adc3-ce62-4578-b0be-1f9acbb13c66,54.25826,-120.40575,9.89671,6.0472,-4.54813,-11.81834,-1.09379,3.72456,-4.33219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
114,2026/3/19,18:34.3,3,2,"Perez Pena, Jason Hideky",1000270134,Right,CUP_POL11,"Merete, Jensy",1000442824,Left,CUP_POL2,Undefined,3,Bottom,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.29481,-2.408307,-2.629066,2448.045335,214.892501,1:15,6.0935,0.776,6.41803,-15.8469,16.79068,11.04146,2.55518,-0.72264,84.18061,-5.429502,-0.629841,0.411178,,,,,,,,,,,,-6.40343,9.66851,-0.59265,50,5.9136,5.64373,-132.61677,-6.01085,-11.50914,25.90668,-14.79645,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,83cb26d0-239e-11f1-a145-db8ae36e65f7,91.66933,,,7.1142,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,18:34.3,2026-03-19T10:18:34.2900000-04:00,2026-03-19T14:18:34.2900000Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,078df967-c9dd-48ee-8986-a76091cb7063,54.08463,-133.41231,12.95334,6.0912,-5.55648,-7.39823,-0.77139,5.99716,-5.75457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
115,2026/3/19,18:54.1,3,3,"Perez Pena, Jason Hideky",1000270134,Right,CUP_POL11,"Merete, Jensy",1000442824,Left,CUP_POL2,Undefined,3,Bottom,2,1,1,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.37357,0.694793,-0.113738,2614.273108,37.514733,7:15,5.9629,0.80637,5.68079,-52.75389,-6.53646,-5.92355,2.21448,0.20672,72.45843,-8.886093,-1.175176,0.489299,68.60512,-33.093284,80.815184,,,,,4.13756,3.18535,45.554532,0.043471,3.01776,-3.21453,-0.79287,50,5.98741,0.43659,-112.65688,-0.34251,3.941,17.36534,-36.37202,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,8fa9c970-239e-11f1-a145-db8ae36e65f7,77.03354,2.39697,,4.91514,,,,2.31018,2.39697,-0.67686,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,18:54.1,2026-03-19T10:18:54.1320000-04:00,2026-03-19T14:18:54.1320000Z,GroundBall,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,cfee03f9-4320-423f-9319-744399f6a4bf,54.82678,-113.39846,8.68267,5.96887,1.21073,-18.18601,-0.80792,0.26829,1.9705,180,2.30984,13.5046,,,,,,,,2.39837,-55.13913,,,,,,,,-0.67898,83.52017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,63.96215,10.50019,11.27412
116,2026/3/19,19:21.5,3,4,"Perez Pena, Jason Hideky",1000270134,Right,CUP_POL11,"Merete, Jensy",1000442824,Left,CUP_POL2,Undefined,3,Bottom,2,1,2,ChangeUp,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,81.65498,-0.896567,-2.425729,1749.990912,252.950449,2:30,5.96723,0.80749,6.18995,-36.29963,4.44248,11.028,2.11362,-0.51463,76.27558,-7.588159,-0.434288,0.459402,,,,,,,,,,,,-6.27961,2.85063,-0.62994,50,5.88102,4.63413,-118.8097,-2.97524,-9.13594,18.95759,-28.02678,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,9fff2720-239e-11f1-a145-db8ae36e65f7,82.0467,,,5.37941,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,19:21.5,2026-03-19T10:19:21.5130000-04:00,2026-03-19T14:19:21.5130000Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,06f1b390-0318-4289-b97f-a04483c84441,54.31513,-119.49624,9.47879,5.97039,-1.96025,-14.01339,-0.80376,4.96499,-4.56797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
117,2026/3/19,22:20.6,1,1,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.38719,-3.540157,-2.305883,2303.986424,213.579824,1:00,6.4459,0.75306,6.96716,-15.84792,16.89426,10.55367,1.89777,-0.46644,83.23856,-6.588154,-0.3738,0.411837,,,,,,,,,,,,-6.2102,10.24567,-0.61321,50,6.22048,4.89809,-131.26604,-8.49337,-10.89491,26.36035,-14.19951,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,0ab71960-239f-11f1-a75b-41550e63b24f,91.52273,,,7.14863,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,22:20.6,2026-03-19T10:22:20.5880000-04:00,2026-03-19T14:22:20.5880000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,f653ce07-a932-4c5b-ae6c-2e91c80f4166,53.53538,-131.9741,13.18018,6.4435,-8.11197,-7.09976,-0.7487,5.19074,-5.44746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
118,2026/3/19,22:34.6,1,2,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.11832,-4.098506,-2.904436,2245.168391,215.899955,1:15,6.46589,0.87266,7.03917,-17.2821,16.24284,11.04414,1.29098,-0.848,82.46356,-7.400394,-0.88071,0.416731,,,,,,,,,,,,-6.63839,10.03938,-0.6995,50,6.21065,6.17644,-129.34825,-9.68609,-11.35443,24.55799,-15.00246,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,1312d6d0-239f-11f1-a75b-41550e63b24f,90.44797,,,6.65476,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,22:34.6,2026-03-19T10:22:34.6190000-04:00,2026-03-19T14:22:34.6190000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,b2842ab3-2371-4dc5-be5d-f2773086082f,53.46453,-130.00435,12.279,6.46408,-9.28528,-7.50123,-0.86857,6.4798,-5.67721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
119,2026/3/19,22:51.8,1,3,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.91053,-1.127058,-2.841189,2184.911894,209.675967,1:00,6.39416,0.9754,7.12857,-17.64536,15.53253,8.3526,3.90013,-0.90751,82.61125,-4.510752,-1.309031,0.414568,,,,,,,,,,,,-5.1154,8.88008,-0.80947,50,6.32139,6.133,-129.42825,-2.95764,-8.82794,22.61412,-16.84922,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,1d5359d0-239f-11f1-a75b-41550e63b24f,90.91977,,,6.29927,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,22:51.8,2026-03-19T10:22:51.8430000-04:00,2026-03-19T14:22:51.8430000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,1e307649-03a5-42a0-bdfe-b29e5dd986f9,53.37485,-130.01658,11.30706,6.39263,-2.51929,-8.42461,-0.97201,6.36266,-4.41397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
120,2026/3/19,23:08.4,1,4,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.44222,-2.870842,-3.851087,2222.727811,214.307885,1:15,6.17395,0.89542,7.4794,-18.32599,14.98269,9.59004,2.0526,-1.77984,82.0685,-6.39444,-2.082198,0.415384,,,,,,,,,,,,-6.10028,9.13497,-0.69263,50,6.01635,8.33517,-128.50516,-6.84414,-10.34247,23.16217,-16.68655,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,274b8930-239f-11f1-a75b-41550e63b24f,90.74111,,,6.37372,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,23:08.4,2026-03-19T10:23:08.3660000-04:00,2026-03-19T14:23:08.3660000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,cdbc0be8-0951-4855-ac42-7eb1df9bc2b3,53.02355,-129.04898,11.58108,6.17244,-6.45236,-8.34327,-0.89118,8.57801,-5.17124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
121,2026/3/19,23:26.9,1,5,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,0,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.61214,-2.140048,-2.822654,2156.772815,217.559633,1:15,6.3178,0.81226,7.05043,-17.14753,16.5128,11.97485,2.94172,-0.7558,82.07984,-5.43225,-0.62844,0.417571,,,,,,,,,,,,-7.04835,9.64441,-0.64453,50,6.18206,5.92932,-128.88291,-5.21491,-12.01323,23.44552,-15.73601,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,3243ea80-239f-11f1-a75b-41550e63b24f,90.26589,,,6.5323,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,23:26.9,2026-03-19T10:23:26.9040000-04:00,2026-03-19T14:23:26.9040000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,b69bdf6d-53b4-446f-9a4c-f0509a00f509,53.45269,-129.50947,11.72276,6.31581,-4.79438,-7.868,-0.80728,6.25037,-6.00662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
122,2026/3/19,23:44.9,1,6,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,0,3,2,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,78.78482,-0.508995,-2.775445,1964.487637,104.887848,9:30,6.21435,0.96394,6.83616,-40.20923,2.85862,-6.24575,2.39879,-2.0899,73.2324,-8.006323,-3.915503,0.472333,,,,,,,,,,,,2.595,2.0774,-0.78399,50,6.1675,5.75933,-114.60653,-2.08649,3.48041,19.51466,-29.38783,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,3d005440-239f-11f1-a75b-41550e63b24f,79.80059,,,5.55242,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,23:44.9,2026-03-19T10:23:44.9280000-04:00,2026-03-19T14:23:44.9280000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,dfe964a2-e2cc-46e3-a50c-806d91d8656e,53.66704,-115.22924,9.75733,6.21912,-1.14872,-14.69392,-0.966,5.64827,1.74021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
123,2026/3/19,24:32.8,2,1,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Magana Iturralde, Alfredo",1000321154,Right,CUP_POL11,Undefined,4,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.75382,-4.000916,-4.036708,2218.852687,226.275669,1:30,6.06421,1.03917,6.9244,-19.86958,13.35642,12.95516,0.75048,-1.56284,83.15501,-7.761045,-1.671544,0.414868,,,,,,,,,,,,-7.93894,8.42493,-0.79019,50,5.8055,8.72877,-130.14427,-9.64246,-13.76237,24.56417,-17.56918,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,597e7cf0-239f-11f1-a75b-41550e63b24f,90.85395,,,6.59881,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,24:32.8,2026-03-19T10:24:32.8090000-04:00,2026-03-19T14:24:32.8090000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,0d1b5def-7a5c-4a71-8e6f-a06720b23059,53.58041,-130.81831,12.28208,6.06347,-9.16036,-8.78459,-1.03489,9.10641,-6.88118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
124,2026/3/19,24:53.3,2,2,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Magana Iturralde, Alfredo",1000321154,Right,CUP_POL11,Undefined,4,Top,0,1,0,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,StolenBase,0,0,,89.30733,-3.878494,-6.046444,2208.633145,221.92729,1:30,6.11541,0.80513,7.25931,-18.07934,15.23146,12.79737,1.07498,-3.61891,82.59607,-7.339902,-3.708595,0.415398,,,,,,,,,,,,-8.26575,9.45461,-0.46251,50,5.88782,13.21701,-129.12277,-9.20435,-14.12322,23.84872,-16.0195,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,65b9be80-239f-11f1-a75b-41550e63b24f,90.73822,,,6.71126,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,24:53.3,2026-03-19T10:24:53.3410000-04:00,2026-03-19T14:24:53.3410000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,501c8ff0-7fb8-4c7a-9d2f-58b60ca0b7c4,53.24228,-129.72022,11.92436,6.11338,-8.80303,-8.00975,-0.79805,13.57082,-7.06161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
125,2026/3/19,25:34.4,2,3,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Magana Iturralde, Alfredo",1000321154,Right,CUP_POL11,Undefined,4,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.54971,-0.244005,-2.781028,2240.018038,219.131662,1:15,6.2874,0.71294,7.10756,-16.60324,17.20182,13.18438,4.68214,-0.71365,81.33249,-3.465995,-0.36321,0.418468,,,,,,,,,,,,-7.71815,9.56835,-0.55036,50,6.26678,5.78163,-128.81577,-0.90375,-13.05016,25.18111,-15.99547,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,7e3c9db0-239f-11f1-a75b-41550e63b24f,90.07248,,,7.21722,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,25:34.4,2026-03-19T10:25:34.4450000-04:00,2026-03-19T14:25:34.4450000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,f79e5344-59ca-421a-8a5d-d61db45e1109,53.39427,-129.47759,12.59055,6.285,-0.48335,-7.99773,-0.70682,6.12462,-6.52508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
126,2026/3/19,25:55.9,2,4,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Magana Iturralde, Alfredo",1000321154,Right,CUP_POL11,Undefined,4,Top,0,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,88.55036,-2.973266,-4.426577,2244.358501,218.378655,1:15,6.32205,0.72226,7.06969,-18.79123,15.15414,11.21363,2.04592,-2.37056,81.82426,-6.564507,-2.376734,0.419336,,,,,,,,,,,,-7.05465,9.16276,-0.45841,50,6.13618,9.54174,-128.44451,-7.13546,-11.90633,24.0483,-16.70975,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,8b116020-239f-11f1-a75b-41550e63b24f,89.88608,,,6.72611,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,25:55.9,2026-03-19T10:25:55.8980000-04:00,2026-03-19T14:25:55.8980000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,54c27024-add1-4fa6-aa8d-7c56d92d2725,53.43264,-129.08559,12.02415,6.32046,-6.69001,-8.35488,-0.717,9.85914,-5.95317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
127,2026/3/19,28:20.3,3,1,"Sevilla, Eliud",1000512774,Right,CUP_POL2,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,4,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,new pichert,85.55313,-3.014294,-1.507262,2268.924448,204.739616,12:45,6.01183,0.89164,6.64706,-19.41434,17.33517,7.50107,1.63129,0.13672,79.26456,-6.696417,-0.141418,0.436312,,,,,,,,,,,,-4.31618,10.21741,-0.79268,50,5.79999,3.00141,-124.35626,-7.04002,-6.83531,22.2957,-15.99323,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,e11be530-239f-11f1-a75b-41550e63b24f,86.38876,,,6.28857,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,28:20.3,2026-03-19T10:28:20.2600000-04:00,2026-03-19T14:28:20.2600000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,4e10b060-fe90-4961-8440-3c14e03c3124,53.85565,-125.04562,11.14785,6.01002,-6.54553,-7.99661,-0.88875,3.21275,-3.41766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
128,2026/3/19,28:37.3,3,2,"Sevilla, Eliud",1000512774,Right,CUP_POL2,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,4,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.61202,-1.053744,-2.457037,2426.552058,201.001324,12:45,5.98782,1.09504,7.01393,-18.16304,17.38139,6.25926,3.51544,-0.61807,79.50867,-4.561406,-1.310967,0.429099,,,,,,,,,,,,-3.97059,9.88221,-0.9465,50,5.91669,5.1815,-125.94941,-2.72079,-6.40342,24.62672,-16.23684,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,eb3446c0-239f-11f1-a75b-41550e63b24f,87.84097,,,7.10335,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,28:37.3,2026-03-19T10:28:37.2600000-04:00,2026-03-19T14:28:37.2600000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,9e8b6e68-cc81-4bf2-a176-54981d9f3627,53.48705,-126.62939,12.31336,5.98563,-2.27247,-8.11842,-1.09201,5.35831,-3.20171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
129,2026/3/19,28:56.2,3,3,"Sevilla, Eliud",1000512774,Right,CUP_POL2,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,4,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,StolenBase,0,0,,86.52665,-0.684385,-2.487659,2409.348705,201.603804,12:45,5.89232,1.17449,6.97158,-17.98462,17.6591,6.56965,3.7704,-0.54248,79.44475,-4.158338,-1.285877,0.429697,,,,,,,,,,,,-4.13697,9.91536,-1.02242,50,5.84317,5.2328,-125.83765,-1.90463,-6.66453,24.4165,-16.20064,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,f6830570-239f-11f1-a75b-41550e63b24f,87.71855,,,7.0819,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,28:56.2,2026-03-19T10:28:56.2390000-04:00,2026-03-19T14:28:56.2390000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,6606ffd1-4d5b-4e4a-bce8-86d2af9d3af2,53.52969,-126.52067,12.20825,5.89011,-1.45144,-8.10032,-1.17141,5.41923,-3.33227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.11738,1.565329,0.689254,0.876074,-3.36773,3.4068,0.64527,-3.92273,5.82384,-1.80489,63.81787,4.96889,-61.15153,-3.90617,81.15024,-4.41258,5.82799,9.14875,-11.56892,-1.84633,-75.19168,8.61273,High,High,High,,,High,High,High,,,
