PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle 
71,2026/3/21,47:10.8,2,1,"Salsa, Alain",,Left,CUP_POL11,"Soto, Gary",1000320134,Right,CUP_POL1,Undefined,3,Top,0,0,0,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.85588,0.30052,4.118911,2164.826693,161.141771,11:15,5.7646,-1.84634,6.47547,-27.37214,14.04091,-4.40764,3.76029,1.57553,74.86802,-4.841908,3.322784,0.46317,,,,,,,,,,,,3.34012,7.6439,1.55778,50,5.77339,-8.31086,-117.44619,-0.11169,4.72367,19.6369,-21.36389,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,9b4d1f90-2545-11f1-b649-cf5e5eee1654,81.37935,,,5.98786,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,47:10.8,2026-03-21T12:47:10.8030976-04:00,2026-03-21T16:47:10.8030976Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,25a5ea2e-ee5c-402f-aeb4-abad7fbaf2a9,54.02947,-118.118,9.81845,5.76471,0.6192,-10.68195,1.84487,-8.47246,2.36184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
72,2026/3/21,47:29.4,2,2,"Salsa, Alain",,Left,CUP_POL11,"Soto, Gary",1000320134,Right,CUP_POL1,Undefined,3,Top,0,1,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.45959,-0.443445,3.19511,2188.858939,168.680698,11:30,5.72343,-1.8546,6.28242,-25.16769,16.70088,-3.12327,3.21674,0.83321,74.87994,-5.16029,2.631941,0.46571,61.09015,46.003057,-178.149251,4717.019669,,,,,19.8403,,,2.36114,9.15473,1.62011,50,5.67813,-6.42215,-116.98526,-1.5887,3.33098,18.34413,-19.25895,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,a66739b0-2545-11f1-b649-cf5e5eee1654,80.93543,21.69254,,5.57965,,,,1.10957,3.21053,-0.8628,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,47:29.4,2026-03-21T12:47:29.3783040-04:00,2026-03-21T16:47:29.3783040Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,1a4cc1d1-51f6-4474-8157-b7bf11f47704,54.22167,-117.64538,9.17207,5.72283,-0.89566,-9.62948,1.85337,-6.54201,1.66549,347.628037,1.11259,-62.3258,0.53946,,,,,,,3.21645,64.22038,-27.46147,,,,,,,-0.86107,-2.07899,-2.46746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,62.8505,17.81234,-28.6762
73,2026/3/21,47:56.0,2,3,"Salsa, Alain",,Left,CUP_POL11,"Soto, Gary",1000320134,Right,CUP_POL1,Undefined,3,Top,0,1,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.62936,-0.741016,2.672821,2152.675754,165.18487,11:30,5.84969,-1.82383,6.15512,-25.25694,18.01312,-4.43339,3.0595,0.27807,73.54398,-5.488674,1.874489,0.47344,,,,,,,,,,,,2.95866,9.89772,1.62272,50,5.7801,-5.24077,-115.69509,-2.17879,4.04978,19.58808,-18.62611,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,b640fec0-2545-11f1-b649-cf5e5eee1654,79.61392,,,6.08538,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,47:56.0,2026-03-21T12:47:56.0061952-04:00,2026-03-21T16:47:56.0061952Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,a454bd4c-97d6-488a-aa25-838b6a2b449f,54.34672,-116.42869,9.79404,5.84864,-1.48121,-9.31305,1.82183,-5.39244,2.02489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
74,2026/3/21,48:26.8,2,4,"Salsa, Alain",,Left,CUP_POL11,"Soto, Gary",1000320134,Right,CUP_POL1,Undefined,3,Top,0,1,2,Slider,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,65.0979,-0.606175,4.353094,2005.07799,327.457555,5:00,5.59284,-1.57988,5.75297,-72.17768,-6.21985,5.11044,-0.98795,2.9064,61.56603,-13.571588,5.267799,0.584527,,,,,,,,,,,,-1.54484,-2.72736,1.21441,50,5.49694,-7.34001,-94.47639,-2.90709,-1.40702,13.3559,-34.65811,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,c8a0f980-2545-11f1-b649-cf5e5eee1654,64.48366,,,3.53187,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,48:26.7,2026-03-21T12:48:26.7512832-04:00,2026-03-21T16:48:26.7512832Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,e969f9ca-ec18-439b-82c5-634c301fff7a,54.75532,-95.14626,6.67795,5.59916,-1.16879,-17.32906,1.58079,-7.26944,-0.70351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
75,2026/3/21,49:02.6,3,1,"Salsa, Alain",,Left,CUP_POL11,"Acosta, Roberto",1000515883,Right,CUP_POL1,Undefined,3,Top,0,0,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,80.02025,-1.651041,1.340818,1994.178678,167.435572,11:30,5.87734,-1.80401,5.84928,-26.55482,16.55753,-3.42461,2.1293,-0.84316,74.37574,-6.580489,0.72654,0.472577,60.25907,72.111114,44.475695,5096.504451,,,,94.98182,36.42771,58.127659,4.761492,2.08516,9.25461,1.697,50,5.72724,-2.59777,-116.34834,-4.13739,2.89944,18.88163,-19.3054,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,de12a110-2545-11f1-b649-cf5e5eee1654,79.75942,93.54897,,5.6445,,,,1.97728,2.19369,0.8503,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,49:02.6,2026-03-21T12:49:02.6354176-04:00,2026-03-21T16:49:02.6354176Z,Popup,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,a95fff3b-8b04-429b-ad5f-02a8bae4e852,54.6546,-117.10128,9.44082,5.87688,-3.36755,-9.6527,1.8029,-2.71339,1.44972,,1.97667,19.36491,-5.97202,1.51918,0.01399,-0.17638,0.0675,-0.01109,0.00069,2.18615,84.27289,-23.3697,3.38655,-1.42518,0.50953,-0.11633,0.01413,-0.00069,0.85267,18.97277,-0.47427,-0.29374,0.24177,-0.08556,0.01546,-0.0013,4.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,65.71242,17.65113,-11.7717
76,2026/3/21,49:40.1,4,1,"Salsa, Alain",,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,3,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.65914,0.050754,3.99344,2236.208953,161.5399,11:30,5.96066,-1.76285,6.08272,-27.33962,14.84536,-4.5724,3.72943,1.5569,74.78153,-5.047763,3.17337,0.467466,,,,,,,,,,,,3.33465,8.01863,1.45628,50,5.94984,-8.01434,-117.12349,-0.67952,4.69863,19.14336,-20.87549,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,f45c5920-2545-11f1-b649-cf5e5eee1654,80.63134,,,5.8776,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,49:40.1,2026-03-21T12:49:40.0768000-04:00,2026-03-21T16:49:40.0768000Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,73de91b3-88ec-4873-8e64-00b43f647f15,54.42183,-117.84401,9.57168,5.96063,0.10619,-10.43775,1.76125,-8.19119,2.34931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
77,2026/3/21,49:58.7,4,2,"Salsa, Alain",,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,3,Top,1,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.41358,0.646428,2.791242,2155.035102,164.173411,11:30,5.73303,-1.94283,6.22587,-25.45198,17.78257,-4.70532,4.20923,0.24261,73.46872,-4.144579,1.943361,0.473246,,,,,,,,,,,,3.09894,9.44323,1.73617,50,5.76844,-5.45882,-115.42006,0.628,4.23869,18.67373,-19.25763,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,ff618bb0-2545-11f1-b649-cf5e5eee1654,79.64663,,,5.94486,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,49:58.7,2026-03-21T12:49:58.6849280-04:00,2026-03-21T16:49:58.6849280Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,7dffb57e-cad7-4c1d-a578-1968eccc4a0f,54.27606,-116.10982,9.33686,5.7321,1.33933,-9.62881,1.9407,-5.61538,2.11935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
78,2026/3/21,50:42.9,4,3,"Salsa, Alain",,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,3,Top,1,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.82233,-1.713799,1.93354,2085.310254,168.218156,11:30,5.73725,-1.65151,6.20684,-25.44277,16.21339,-3.14575,2.03373,-0.12823,75.21113,-6.466431,1.365799,0.464527,,,,,,,,,,,,2.08532,9.18032,1.50778,50,5.59537,-3.85552,-117.5357,-4.22558,2.9638,18.93618,-19.12642,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,19c93070-2546-11f1-b649-cf5e5eee1654,81.14152,,,5.61121,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,50:42.9,2026-03-21T12:50:42.8983808-04:00,2026-03-21T16:50:42.8983808Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,2dccbafc-f752-487c-aea2-a641aca13ecc,54.29639,-118.22586,9.46809,5.73668,-3.52848,-9.56321,1.65027,-3.96354,1.4819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
79,2026/3/21,51:02.8,4,4,"Salsa, Alain",,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,3,Top,1,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,StolenBase,0,0,,79.11097,-0.914844,3.718145,2141.834079,162.741534,11:30,5.80756,-1.81362,6.33031,-26.78462,16.63194,-4.79721,2.73119,1.21544,73.46854,-5.933958,2.852899,0.474241,,,,,,,,,,,,3.36599,9.26378,1.54412,50,5.72765,-7.29932,-114.90201,-2.54768,4.56877,18.238,-19.59993,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,25a75de0-2546-11f1-b649-cf5e5eee1654,79.47951,,,5.64244,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,51:02.8,2026-03-21T12:51:02.7650000-04:00,2026-03-21T16:51:02.7650000Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,a4dfa0ed-afc4-4ee5-ab26-ea16793475f0,54.17196,-115.56231,9.119,5.80705,-1.83807,-9.79996,1.81138,-7.46473,2.28439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.55934,,0.838349,,-2.59162,2.29897,-1.41288,-2.62785,5.23491,1.755,,,,-2.55758,107.57695,-7.6735,5.26636,10.61185,-13.20875,1.71003,-8.83078,3.62077,High,High,High,,,High,High,Medium,,,
80,2026/3/21,51:43.2,4,5,"Salsa, Alain",,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,3,Top,1,3,1,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,79.00422,-0.651599,4.006392,2030.491438,174.77007,11:45,5.77637,-1.97401,6.52998,-27.65198,15.47922,-1.31252,2.87277,1.59811,73.56862,-5.83606,3.769013,0.47268,,,,,,,,,,,,1.63221,8.6589,1.69582,50,5.71871,-7.99953,-114.811,-2.01951,2.21377,18.04477,-20.43006,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,3da7edb0-2546-11f1-b649-cf5e5eee1654,79.74195,,,5.4356,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,51:43.2,2026-03-21T12:51:43.1927296-04:00,2026-03-21T16:51:43.1927296Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,0fd3c1e8-4d29-41f1-8792-85201b5b3c0f,53.97541,-115.43412,9.02239,5.77627,-1.31402,-10.21503,1.97338,-8.07597,1.10688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
81,2026/3/21,52:18.6,5,1,"Salsa, Alain",,Left,CUP_POL11,"Alacayo, Jose",1000319841,Right,CUP_POL1,Undefined,3,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,2,0,,82.11024,-1.917723,2.072019,2153.422249,177.064297,12:00,5.75392,-1.59991,6.1771,-23.56584,16.86237,-0.80839,2.01714,0.24721,76.38113,-6.324304,1.926253,0.457629,82.8084,8.881141,10.736631,2500.817597,106.9402,5.63925,25.76294,144.88868,130.25721,14.642029,1.380353,0.90669,9.55426,1.44355,50,5.59651,-4.2904,-119.39006,-4.66103,1.329,19.6446,-18.16989,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,52c9c790-2546-11f1-b649-cf5e5eee1654,82.36462,7.66613,,5.72911,,,,0.67407,1.92496,-0.27531,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,52:18.6,2026-03-21T12:52:18.6159616-04:00,2026-03-21T16:52:18.6159616Z,GroundBall,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,f8b50e3b-bb1e-4bd4-af4d-2bd8996f8a18,54.32687,-120.0999,9.8223,5.75307,-4.00448,-9.08494,1.59945,-4.33842,0.6645,250.519245,0.67407,117.89534,-13.64287,1.37958,-0.28184,0.03784,-0.00491,0.00069,-5.00E-05,1.92496,18.75041,-15.97704,1.17059,-0.16603,0.03898,-0.00608,0.00068,-5.00E-05,-0.27531,22.35463,4.24215,-1.01119,0.2269,-0.05,0.00835,-0.00137,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,83.77657,0.72552,2.96945
82,2026/3/21,54:36.7,1,1,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.27302,-2.982177,-3.923878,2094.996853,212.854787,1:00,6.27412,0.66184,5.7578,-16.74627,17.47714,10.6526,2.0935,-2.10885,83.53275,-6.121754,-2.022996,0.421049,,,,,,,,,,,,-6.35248,9.9241,-0.34236,50,6.01568,8.51409,-130.83393,-7.3535,-11.16509,23.9826,-14.7315,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,a530c010-2546-11f1-b649-cf5e5eee1654,89.52024,,,6.74026,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,54:36.7,2026-03-21T12:54:36.6871552-04:00,2026-03-21T16:54:36.6871552Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,cb8f0ccf-4502-4934-afba-f2e0ebe06cc7,54.74531,-131.7009,11.9913,6.27188,-6.82096,-7.36575,-0.65744,8.91771,-5.58254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
83,2026/3/21,54:50.4,1,2,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Bottom,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.13887,-1.679414,-1.416888,2114.842084,209.578517,1:00,6.27813,1.09325,5.79429,-18.5767,17.04174,9.11272,3.16688,0.53432,81.66854,-5.159298,0.215486,0.429545,64.50521,48.808242,171.99269,4648.524514,,,,,18.14238,,,-5.02402,9.43276,-0.98229,50,6.12866,2.79733,-128.15051,-4.33866,-8.47234,22.98857,-16.26694,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,ad32ebd0-2546-11f1-b649-cf5e5eee1654,87.74965,22.5614,,6.47033,,,,1.04836,3.21273,-0.54331,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,54:50.4,2026-03-21T12:54:50.3552512-04:00,2026-03-21T16:54:50.3552512Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,d47db79d-08b5-4270-8637-f393d818daef,54.71007,-128.99267,11.49428,6.27668,-3.74274,-8.13347,-1.09045,3.1077,-4.23617,329.87771,1.05082,-61.80595,0.79472,,,,,,,3.21799,70.9679,-28.18967,,,,,,,-0.5398,8.52851,-6.91626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,62.35231,13.16276,-25.48649
84,2026/3/21,55:17.1,1,3,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Bottom,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.62462,-1.652335,-2.060178,2399.879952,193.725385,12:30,6.44431,0.54099,5.87359,-16.77056,17.19269,3.94311,3.51055,-1.04487,83.07727,-4.828226,-1.353352,0.419446,,,,,,,,,,,,-2.55551,9.54375,-0.37642,50,6.30065,4.56047,-131.55546,-4.30015,-4.49561,26.91127,-15.38484,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,bd2d0a20-2546-11f1-b649-cf5e5eee1654,89.86243,,,7.54735,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,55:17.1,2026-03-21T12:55:17.1470336-04:00,2026-03-21T16:55:17.1470336Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,aa3aa9f7-c8f7-4378-b2bb-f779405e1810,54.62726,-132.49864,13.45564,6.44191,-3.76095,-7.69242,-0.53902,4.71803,-2.2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
85,2026/3/21,55:40.2,1,4,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Bottom,0,1,2,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,91.6142,-1.947962,0.19007,2377.839605,199.375771,12:45,6.36984,0.61705,5.76322,-14.60855,18.73025,6.22579,3.3386,1.31278,84.00731,-4.726779,1.304774,0.415572,,,,,,,,,,,,-3.12929,10.39221,-0.63666,50,6.19962,-0.71321,-133.06241,-4.96046,-5.62922,27.65572,-13.47968,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,caf22000-2546-11f1-b649-cf5e5eee1654,90.70013,,,7.60689,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,55:40.2,2026-03-21T12:55:40.2094080-04:00,2026-03-21T16:55:40.2094080Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,c0b8ec8a-d2c7-497d-8ece-ab425efb3e47,54.73921,-134.04378,13.82786,6.36715,-4.48213,-6.73984,-0.6149,-0.51345,-2.81461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
86,2026/3/21,57:09.5,2,1,"Escalante, Nelson",10911539,Right,CUP_POL1,"Castillo, Jeans",1000329632,Right,CUP_POL11,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,89.18619,-1.977765,-2.170952,2431.898332,203.057889,12:45,6.27953,0.92542,5.97094,-18.7071,16.30442,6.47036,2.88485,-0.54917,81.68813,-5.511294,-1.00879,0.42587,84.48819,42.539774,-2.994105,3894.825252,109.96853,89.18307,-2.6156,293.86002,152.74343,-0.051809,5.453099,-3.9317,9.2617,-0.757,50,6.11225,4.64088,-129.46146,-5.03759,-6.68081,26.71808,-16.43633,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,002868b0-2547-11f1-b649-cf5e5eee1654,88.50694,105.94724,,7.49806,,,,0.61448,2.87107,0.56698,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,57:09.5,2026-03-21T12:57:09.5115776-04:00,2026-03-21T16:57:09.5115776Z,FlyBall,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,72954987-f869-4e62-9e5b-d82f06460a85,54.53156,-130.39332,13.35904,6.27796,-4.46432,-8.21816,-0.92292,4.87389,-3.34041,187.29008,0.61994,91.07433,-17.46231,3.82564,-0.49494,0.01288,0.00597,-0.00072,2.00E-05,2.86916,83.80373,-19.60072,1.34844,-0.06784,-0.0713,0.02648,-0.00376,0.00019,0.56628,-4.75574,2.5382,-0.66935,0.12024,-0.01457,0.00098,-3.00E-05,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,58.7648,18.98166,-8.07394
87,2026/3/21,57:45.8,3,1,"Escalante, Nelson",10911539,Right,CUP_POL1,"Montes De Oca, Ian",1000540211,Right,CUP_POL11,Undefined,3,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.23446,-3.21217,-2.623207,2356.793615,195.121915,12:30,6.2533,0.72745,6.02632,-18.00903,16.87414,4.26866,1.7712,-1.34814,82.07512,-6.604336,-1.856109,0.425088,,,,,,,,,,,,-2.89307,9.87339,-0.52432,50,5.99151,5.75331,-129.40365,-7.80264,-4.92879,25.80725,-15.35321,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,15c82520-2547-11f1-b649-cf5e5eee1654,88.66964,,,7.15934,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,57:45.8,2026-03-21T12:57:45.7987072-04:00,2026-03-21T16:57:45.7987072Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,f65a47ee-995f-4d17-a901-30c355dd9702,54.47597,-130.29325,12.90363,6.25135,-7.2734,-7.6766,-0.72557,5.92321,-2.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
88,2026/3/21,58:08.3,3,2,"Escalante, Nelson",10911539,Right,CUP_POL1,"Montes De Oca, Ian",1000540211,Right,CUP_POL11,Undefined,3,Bottom,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.34488,-0.867967,-1.122763,2405.761566,210.373875,1:00,6.24921,0.85066,5.68825,-18.20029,16.18119,8.86252,3.92327,0.54254,82.74384,-4.296508,0.461664,0.422021,,,,,,,,,,,,-4.7852,8.76882,-0.76171,50,6.1648,2.17884,-131.21678,-2.56855,-8.36985,26.9252,-16.83635,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,2352ca10-2547-11f1-b649-cf5e5eee1654,89.31422,,,7.60104,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,58:08.3,2026-03-21T12:58:08.3083776-04:00,2026-03-21T16:58:08.3083776Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,62430538-b9c0-4708-8649-bfca144db332,54.81306,-132.20071,13.4626,6.24742,-1.9533,-8.41818,-0.84692,2.4847,-4.18492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
